id,year,title,petitioner,respondent,adv_sides_inferred,known_respondent_adv,win_side,is_eq_divided,votes_side_j__abe_fortas,votes_side_j__anthony_m_kennedy,votes_side_j__antonin_scalia,votes_side_j__arthur_j_goldberg,votes_side_j__brett_m_kavanaugh,votes_side_j__byron_r_white,votes_side_j__charles_e_whittaker,votes_side_j__clarence_thomas,votes_side_j__david_h_souter,votes_side_j__earl_warren,votes_side_j__elena_kagan,votes_side_j__felix_frankfurter,votes_side_j__harold_burton,votes_side_j__harry_a_blackmun,votes_side_j__hugo_l_black,votes_side_j__john_g_roberts_jr,votes_side_j__john_m_harlan2,votes_side_j__john_paul_stevens,votes_side_j__lewis_f_powell_jr,votes_side_j__neil_gorsuch,votes_side_j__potter_stewart,votes_side_j__ruth_bader_ginsburg,votes_side_j__samuel_a_alito_jr,votes_side_j__sandra_day_oconnor,votes_side_j__sherman_minton,votes_side_j__sonia_sotomayor,votes_side_j__stanley_reed,votes_side_j__stephen_g_breyer,votes_side_j__thurgood_marshall,votes_side_j__tom_c_clark,votes_side_j__warren_e_burger,votes_side_j__william_h_rehnquist,votes_side_j__william_j_brennan_jr,votes_side_j__william_o_douglas,advocates_1_id,advocates_1_side,advocates_2_id,advocates_2_side,advocates_3_id,advocates_3_side,advocates_4_id,advocates_4_side,advocates_5_id,advocates_5_side,advocates_6_id,advocates_6_side,advocates_7_id,advocates_7_side,advocates_8_id,advocates_8_side,advocates_9_id,advocates_9_side,advocates_10_id,advocates_10_side,advocates_11_id,advocates_11_side,advocates_12_id,advocates_12_side,advocates_13_id,advocates_13_side,advocates_14_id,advocates_14_side,advocates_15_id,advocates_15_side,advocates_16_id,advocates_16_side,advocates_17_id,advocates_17_side,advocates_18_id,advocates_18_side,advocates_19_id,advocates_19_side,advocates_20_id,advocates_20_side,advocates_21_id,advocates_21_side
1955_34,1955,"Sears, Roebuck & Company v. Mackey","Sears, Roebuck & Company",Mackey,True,False,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,walter_j_rockler,3.0,edward_i_rothschild,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_6,1955,Secretary of Agriculture v. United States,Secretary of Agriculture,United States,True,False,1.0,False,,,,,,,,,,1.0,,1.0,0.0,,1.0,,1.0,,,,,,,,0.0,,0.0,,,1.0,,,,1.0,marvin_e_frankel,1.0,samuel_r_howell,3.0,william_f_zearfaus,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_150,1955,Shields v. Atlantic Coast Line Railroad Company,Shields,Atlantic Coast Line Railroad Company,True,False,1.0,False,,,,,,,,,,1.0,,0.0,0.0,,1.0,,,,,,,,,,1.0,,0.0,,,1.0,,,,1.0,truman_m_hobbs,3.0,norman_c_shepard,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_23,1955,Slochower v. Board of Higher Education of New York City,Harry Slochower,Board of Higher Education of New York City,False,True,1.0,False,,,,,,,,,,1.0,,1.0,0.0,,1.0,,0.0,,,,,,,,0.0,,0.0,,,1.0,,,,1.0,ephraim_london,1.0,daniel_t_scannell,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_257,1955,Southern Pacific Company v. Gileo,Southern Pacific Company,Gileo,True,False,0.0,False,,,,,,,,,,0.0,,1.0,0.0,,0.0,,0.0,,,,,,,,0.0,,1.0,,,0.0,,,,0.0,nathaniel_s_colley,3.0,arthur_b_dunne,1.0,clifton_hilderbrand,3.0,thomas_c_perkins,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_134,1955,Squire v. Capoeman,Squire,Capoeman,True,False,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,0.0,,1.0,,,0.0,,,,0.0,charles_f_barber,3.0,john_w_cragun,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_22,1955,Steiner v. Mitchell,Steiner,Mitchell,True,False,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,cecil_sims,3.0,bessie_margolin,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_555,1955,Sugden et ux. v. United States,Robert Sugden and Jean Sugden,United States,True,True,0.0,False,,,,,,,,,,0.0,,1.0,0.0,,1.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,1.0,mark_wilmer,1.0,mr_attorney_general,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_9-orig,1955,Texas v. New Mexico,Texas,New Mexico,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eugene_t_edwards,3.0,fred_e_wilson,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_58,1955,Ullmann v. United States,Ullmann,United States,True,True,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,1.0,leonard_b_boudin,1.0,charles_f_barber,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_530,1955,"United Automobile, Aircraft & Agricultural Implement Workers of America v. Wisconsin Employment Relations Board","United Automobile, Aircraft & Agricultural Implement Workers of America",Wisconsin Employment Relations Board,True,True,0.0,False,,,,,,,,,,1.0,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,1.0,kurt_l_hanslowe,1.0,beatrice_lampert,0.0,jerome_powell,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_17,1955,United Gas Pipe Line Company v. Mobile Gas Service Corporation,United Gas Pipe Line Company,Mobile Gas Service Corporation,True,False,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,howard_e_wahrenbrock,3.0,thomas_fletcher,3.0,william_c_chanler,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_227,1955,United Mine Workers of America v. Arkansas Oak Floorings Company,United Mine Workers of America,Arkansas Oak Floorings Company,True,True,1.0,False,,,,,,,,,,1.0,,0.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,crampton_harris,1.0,john_l_pitts,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_323,1955,United States ex rel. Darcy v. Handy,United States ex rel. Darcy,Handy,True,False,0.0,False,,,,,,,,,,0.0,,1.0,0.0,,0.0,,1.0,,,,,,,,0.0,,0.0,,,0.0,,,,1.0,frank_p_lawley_jr,3.0,charles_j_margiotti,3.0,frank_lawley_jr,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_26,1955,"United States v. Anderson, Clayton & Company",United States,"Anderson, Clayton & Company",True,False,0.0,False,,,,,,,,,,0.0,,0.0,1.0,,0.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,1.0,h_brian_holland,3.0,john_c_white,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_102,1955,"United States v. Contract Steel Carriers, Inc.",United States,"Contract Steel Carriers, Inc.",True,False,0.0,False,,,,,,,,,,0.0,,1.0,0.0,,0.0,,1.0,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,robert_n_burchmore,3.0,charles_f_barber,1.0,jusitce_burton,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_5,1955,United States v. E. I. du Pont de Nemours & Company,United States,E. I. du Pont de Nemours & Company,True,False,0.0,False,,,,,,,,,,1.0,,0.0,0.0,,1.0,,,,,,,,,,0.0,,0.0,,,,,,,1.0,gerhard_a_gesell,3.0,charles_h_weston,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_54,1955,United States v. Green,United States,Green,True,False,1.0,False,,,,,,,,,,0.0,,1.0,1.0,,0.0,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,0.0,oscar_h_davis,3.0,arthur_m_fitzgerald,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_74,1955,United States v. Leslie Salt Company,United States,Leslie Salt Company,True,True,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,john_f__davis,1.0,bruce_m_casey_jr,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_448,1955,"United States v. McKesson & Robbins, Inc.",United States,"McKesson & Robbins, Inc.",True,True,1.0,False,,,,,,,,,,1.0,,0.0,0.0,,1.0,,0.0,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,ralph_s_spritzer,1.0,john_p_mcgrath,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_35,1955,United States v. Minker,United States,Minker,True,False,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,marvin_e_frankel,3.0,jacob_kossman,3.0,george_morris_fay,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_281,1955,United States v. Ryan,United States,Ryan,True,True,1.0,False,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,oscar_h_davis,1.0,louis_waldman,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_94,1955,United States v. Storer Broadcasting Company,United States,Storer Broadcasting Company,True,False,1.0,False,,,,,,,,,,1.0,,0.0,1.0,,1.0,,0.0,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,warren_baker,3.0,albert_r_connelly,3.0,warren_e_baker,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_21,1955,United States v. Twin City Power Company,United States,Twin City Power Company,True,True,1.0,False,,,,,,,,,,1.0,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,,1.0,,,1.0,,,,1.0,ralph_s_spritzer,1.0,david_w_robinson_ii,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_213,1955,United States v. Zucca,United States,Zucca,True,False,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,0.0,jf_bishop,3.0,orrin_g_judd,1.0,mr_attorney_general,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_16,1955,Walton v. California,Marvin Stuart Walton,California,True,False,0.0,False,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,1.0,,,0.0,,,,1.0,robert_f_peckham,1.0,clarence_a_linn,3.0,mr_attorney_general,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_63,1955,"Werner Machine Co. v. Director of Div. of Taxation, Dept. of Treasury, of N. J.",Werner Machine Co.,"Director of Div. of Taxation, Dept. of Treasury, of N. J.",True,True,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,charles_goodwin_jr,1.0,harold_kolovsky,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_24,1955,Williams v. United States,Althea G. Williams,United States,True,False,1.0,False,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,morton_h_hollander,3.0,henry_c_clausen,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_13-orig,1955,Wisconsin v. Tennessee,Wisconsin,Tennessee,True,True,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,vernon_w_thomson,1.0,mr_attorney_general,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_430,1956,Achilli v. United States,Achilli,United States,True,False,0.0,False,,,,,,,0.0,,,0.0,,0.0,0.0,,1.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,1.0,charles_k_rice,3.0,peter_b_atwood,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_61,1956,Alberts v. California,Alberts,California,True,False,0.0,False,,,,,,,0.0,,,0.0,,0.0,0.0,,1.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,1.0,stanley_fleishman,1.0,fred_n_whichello,3.0,clarence_a_linn,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_36,1956,Alleghany Corporation v. Breswick & Company,Alleghany Corporation,Breswick & Company,True,False,1.0,False,,,,,,,,,,0.0,,1.0,1.0,,0.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,0.0,george_brussel_jr,3.0,mr_attorney_general,3.0,robert_w_ginnane,1.0,harold_h_levin,3.0,alexander_kahan,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_40,1956,"Amalgamated Meat Cutters & Butcher Workmen of North America, AFL-CIO v. National Labor Relations Board","Amalgamated Meat Cutters & Butcher Workmen of North America, AFL-CIO",National Labor Relations Board,True,False,1.0,False,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,harold_i_cammer,1.0,theophil_c_kammholz,3.0,judson_harwood,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_41,1956,"Amalgamated Meat Cutters & Butcher Workmen of North America, Local No. 427, AFL v. Fairlawn Meats, Inc.","Amalgamated Meat Cutters & Butcher Workmen of North America, Local No. 427, AFL","Fairlawn Meats, Inc.",True,False,1.0,False,,,,,,,,,,1.0,,1.0,0.0,,1.0,,1.0,,,,,,,,,,,,,0.0,,,1.0,1.0,mozart_g_ratner,3.0,stanley_denlinger,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_125,1956,Arkansas & Louisiana Missouri Railway v. Amarillo-Borger Express,"Arkansas & Louisiana Missouri Railway Company, et al.","Amarillo-Borger Express, Inc., et al.",True,False,1.0,False,,,,,,,,,,1.0,,0.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,0.0,ralph_w_currie,3.0,robert_w_ginnane,3.0,william_r_mcdowell,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_240,1956,Arnold v. Panhandle & Santa Fe Railway Company,Arnold,Panhandle & Santa Fe Railway Company,True,False,1.0,False,,,,,,,0.0,,,1.0,,0.0,0.0,,1.0,,0.0,,,,,,,,,,,,,1.0,,,1.0,1.0,james_o_bean,3.0,charles_l_cobb,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_89,1956,Automobile Club of Michigan v. Commissioner of Internal Revenue,Automobile Club of Michigan,Commissioner of Internal Revenue,True,False,0.0,False,,,,,,,,,,0.0,,0.0,1.0,,0.0,,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,ellsworth_c_alvord,1.0,raymond_h_berry,3.0,john_n_stull,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_370,1956,Baltimore & Ohio Railway Company v. Jackson,Baltimore & Ohio Railway Company,Jackson,True,False,0.0,False,,,,,,,1.0,,,0.0,,1.0,1.0,,0.0,,1.0,,,,,,,,,,,,,0.0,,,0.0,0.0,stephen_ailes,3.0,milford_j_meyer,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_21,1956,Bank of America National Trust & Savings Association v. Parnell,Bank of America National Trust & Savings Association,Parnell,True,False,1.0,False,,,,,,,,,,1.0,,1.0,1.0,,0.0,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,0.0,erwin_n_griswold,1.0,edward_dumbauld,3.0,harvey_a_miller_jr,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_204,1956,"Benz v. Compania Naviera Hidalgo, S. A.",Benz,"Compania Naviera Hidalgo, S. A.",True,True,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,1.0,kneland_c_tanner,1.0,john_d_mosser,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_426,1956,Blackburn v. Alabama,Blackburn,Alabama,True,True,1.0,False,,,,,,,1.0,,,1.0,,1.0,1.0,,0.0,,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,truman_m_hobbs,1.0,paul_t_gish_jr,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_69,1956,Breithaupt v. Abram,Breithaupt,Abram,True,False,0.0,False,,,,,,,,,,1.0,,0.0,0.0,,1.0,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,1.0,f_gordon_shermack,1.0,richard_h_robinson,3.0,walter_r_kegel,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_247,1956,British Transport Commission v. United States,British Transport Commission,United States,True,False,0.0,False,,,,,,,0.0,,,0.0,,1.0,0.0,,0.0,,1.0,,,,,,,,,,,,,0.0,,,1.0,0.0,wilbur_e_dow_jr,1.0,george_cochran_doub,3.0,dean_g_acheson,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_313,1956,Brotherhood of Railroad Trainmen v. Chicago River & Indiana Railroad Company,Brotherhood of Railroad Trainmen,Chicago River & Indiana Railroad Company,True,True,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,william_c_wines,1.0,walter_j_cummings_jr,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_24,1956,Brownell v. Chase National Bank of New York,Brownell,Chase National Bank of New York,True,False,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,0.0,george_b_searls,1.0,thomas_a_ryan,3.0,samuel_anatole_lourie,3.0,arthur_j_o'leary,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_43,1956,Brownell v. Tom We Shung,Brownell,Tom We Shung,True,False,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,oscar_h_davis,3.0,andrew_reiner,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_16,1956,Butler v. Michigan,Butler,Michigan,True,True,1.0,False,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,manuel_lee_robbins,1.0,edmund_e_shepherd,0.0,william_g_comb,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_385,1956,California v. Taylor,California,Taylor,True,False,0.0,False,,,,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,herbert_e_wenig,3.0,burke_williamson,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_571,1956,Carroll v. United States,"Leon F. Carroll, Daniel J. Stewart",United States,False,True,1.0,False,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,curtis_p_mitchell,1.0,harold_h_greene,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_71,1956,Ceballos v. Shaughnessy,Ceballos,Shaughnessy,True,True,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,sidney_kansas,1.0,oscar_h_davis,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_893,1956,Chessman v. Teets,Chessman,Teets,True,False,1.0,False,,,,,,,1.0,,,,,1.0,0.0,,1.0,,1.0,,,,,,,,,,,,,0.0,,,1.0,0.0,george_t_davis,3.0,william_m_bennett,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_540,1956,Civil Aeronautics Board v. Hermann,Civil Aeronautics Board,Hermann,True,True,1.0,False,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,j_lee_rankin,1.0,roland_e_ginsburg,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_260,1956,Curcio v. United States,Curcio,United States,True,False,1.0,False,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,samuel_mezansky,3.0,beatrice_rosenberg,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_199,1956,"Deen v. Gulf, Colorado & Santa Fe Railway Co.",Earl R. Deen,"Gulf, Colorado & Santa Fe Railway Company",True,True,1.0,False,,,,,,,0.0,,,1.0,,0.0,0.0,,1.0,,0.0,,,,,,,,,,,,,1.0,,,1.0,1.0,robert_lee_guthrie,1.0,luther_hudson,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_33,1956,Delli Paoli v. United States,Delli Paoli,United States,True,False,0.0,False,,,,,,,,,,0.0,,1.0,0.0,,1.0,,0.0,,,,,,,,,,0.0,,,0.0,,,1.0,1.0,daniel_h_greenberg,3.0,j_f_bishop,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_63,1956,Federal Trade Commission v. National Lead Company,Federal Trade Commission,National Lead Company,True,True,1.0,False,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,earl_w_kintner,1.0,eugene_z_du_bose,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_59,1956,"Ferguson v. Moore-McCormack Lines, Inc.",Ferguson,"Moore-McCormack Lines, Inc.",True,False,1.0,False,,,,,,,,,,1.0,,0.0,1.0,,,,0.0,,,,,,,,,,0.0,,,1.0,,,1.0,1.0,george_j_engelman,3.0,william_a_wilson,3.0,william_awilson,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_53,1956,Fikes v. Alabama,William Earl Fikes,Alabama,True,True,1.0,False,,,,,,,,,,1.0,,1.0,0.0,,1.0,,0.0,,,,,,,,,,0.0,,,1.0,,,1.0,1.0,jack_greenberg,1.0,robert_straub,0.0,mr_attorney_general,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_310,1956,Fourco Glass Company v. Transmirra Products Corporation,Fourco Glass Company,Transmirra Products Corporation,True,True,1.0,False,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,0.0,,,,,,,,,,,,,1.0,,,1.0,1.0,edward_s_irons,1.0,w_r_hulbert,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_620,1956,Fowler v. Wilkinson,Fowler,Wilkinson,False,False,0.0,False,,,,,,,0.0,,,1.0,,0.0,0.0,,1.0,,0.0,,,,,,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_342,1956,Gayle v. Browder,"W. A. Gayle, Mayor of Montgomery",Aurelia Browder,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_276,1956,"General Electric Company v. Local 205, United Electrical, Radio, and Machine Workers of America",General Electric Company,"Local 205, United Electrical, Radio, and Machine Workers of America",True,False,0.0,False,,,,,,,0.0,,,0.0,,1.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,warren_f_farr,3.0,allan_r_rosenberg,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_137,1956,Gold v. United States,Gold,United States,True,False,1.0,False,,,,,,,,,,1.0,,1.0,0.0,,1.0,,1.0,,,,,,,,,,0.0,,,0.0,,,1.0,1.0,joseph_a_lowther,3.0,joseph_forer,3.0,harold_i_cammer,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_262,1956,"Goodall-Sanford, Inc. v. United Textile Workers of America, AFL, Local 1802","Goodall-Sanford, Inc.","United Textile Workers of America, AFL, Local 1802",True,False,0.0,False,,,,,,,0.0,,,0.0,,1.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,david_e_feller,3.0,douglas_m_orr,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_423,1956,Government & Civic Employees Organizing Committee v. Windsor,Government & Civic Employees Organizing Committee,Windsor,True,False,1.0,False,,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,milton_i_shadur,3.0,gordon_madison,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_183,1956,Grunewald v. United States,Grunewald,United States,True,False,1.0,False,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,edward_j_bennett,1.0,rudolph_stand,3.0,henry_g_singer,3.0,john_f__davis,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_280,1956,Guss v. Utah Labor Relations Board,Guss,Utah Labor Relations Board,True,False,1.0,False,,,,,,,,,,1.0,,1.0,0.0,,1.0,,1.0,,,,,,,,,,,,,0.0,,,1.0,1.0,peter_w_billings,1.0,e_r_callister,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_257,1956,Haynes v. United States,Haynes,United States,True,True,1.0,False,,,,,,,,,,1.0,,1.0,0.0,,1.0,,0.0,,,,,,,,,,,,,1.0,,,1.0,1.0,hilbert_p_zarky,0.0,john_h_hudson,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_46,1956,Herdman v. Pennsylvania Railroad Company,Virgil Herdman,Pennsylvania Railroad Company,True,True,0.0,False,,,,,,,,,,0.0,,1.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,joseph_p_mcnamara,1.0,robert_l_barton,0.0,john_a_eckler,0.0,donald_s_mcnamara,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_2,1956,Holophane v. United States,"Holophane Co., Inc.",United States,True,False,0.0,False,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,mr_attorney_general,3.0,richard_f_stevens,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_14,1956,In re Groban,,In Re Groban,True,False,0.0,False,,,,,,,,,,1.0,,0.0,0.0,,1.0,,0.0,,,,,,,,,,0.0,,,0.0,,,1.0,1.0,james_f_graham,3.0,earl_w_allison_jr,1.0,j_ralston_werum,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
